X,Y,T,LAT,LNG,T
107630.968729815,1126572.58023545,103954,59.136257189,9.633296603,39.510207931
107631.130058574,1126572.37792506,103954.2,59.13625537,9.633299414,39.50916749
107631.286995051,1126572.16769666,103954.4,59.13625348,9.633302148,39.509705687
107631.441812033,1126571.95813242,103954.6,59.136251596,9.633304845,39.510672153
107631.601827255,1126571.75425985,103954.8,59.136249763,9.633307633,39.508203611
107631.763669757,1126571.5527303,103955,59.136247951,9.633310453,39.503538331
107631.925001717,1126571.34886038,103955.2,59.136246118,9.633313264,39.505564228
107632.079869118,1126571.14274959,103955.4,59.136244265,9.633315962,39.505119201
107632.239144189,1126570.93687042,103955.6,59.136242414,9.633318737,39.510243895
107632.399668942,1126570.73589525,103955.8,59.136240607,9.633321534,39.514875178
107632.565676617,1126570.5413921,103956,59.136238858,9.633324427,39.512625643
107632.73408383,1126570.34934451,103956.2,59.136237131,9.633327362,39.513780475
107632.905227617,1126570.16298369,103956.4,59.136235455,9.633330345,39.51695239
107633.075281705,1126569.97762327,103956.6,59.136233788,9.633333309,39.515943668
107633.250433554,1126569.79093627,103956.8,59.136232109,9.633336362,39.514482737
107633.422495585,1126569.60346332,103957,59.136230423,9.633339361,39.513005235
107633.594162905,1126569.41298185,103957.2,59.13622871,9.633342353,39.511213226
107633.768972207,1126569.2258486,103957.4,59.136227027,9.6333454,39.508350739
107633.948074907,1126569.03883533,103957.6,59.136225345,9.633348522,39.505288248
107634.125407387,1126568.84959058,103957.8,59.136223643,9.633351613,39.504326923
107634.302115942,1126568.65744824,103958,59.136221915,9.633354693,39.508486484
107634.476172409,1126568.47465803,103958.2,59.136220271,9.633357727,39.512861154
107634.647169596,1126568.30444967,103958.4,59.13621874,9.633360708,39.51577935
107634.821196938,1126568.13625253,103958.6,59.136217227,9.633363742,39.51482877
107635.000389308,1126567.96171604,103958.8,59.136215657,9.633366866,39.513563782
107635.179426866,1126567.77871302,103959,59.136214011,9.633369987,39.510142552
107635.360246255,1126567.59214884,103959.2,59.136212333,9.633373139,39.506754873
107635.534880421,1126567.40679768,103959.4,59.136210666,9.633376183,39.503997224
107635.706995912,1126567.2213301,103959.6,59.136208998,9.633379183,39.503567925
107635.871853826,1126567.02938695,103959.8,59.136207272,9.633382056,39.500494921
107636.036604829,1126566.83365608,104000,59.136205512,9.633384927,39.508490385
107636.200773128,1126566.64304834,104000.2,59.136203798,9.633387788,39.509619637
107636.367791603,1126566.45857319,104000.4,59.136202139,9.633390699,39.511044493
107636.533671811,1126566.27075383,104000.6,59.13620045,9.63339359,39.51181167
107636.697971352,1126566.07179154,104000.8,59.136198661,9.633396453,39.511704913
107636.863592292,1126565.87049255,104001,59.136196851,9.633399339,39.510350154
107637.032933039,1126565.66986939,104001.2,59.136195047,9.63340229,39.512157622
107637.203532371,1126565.46969434,104001.4,59.136193247,9.633405263,39.510436434
107637.373451646,1126565.2660646,104001.6,59.136191416,9.633408224,39.508178668
107637.5380531,1126565.05930511,104001.8,59.136189557,9.633411092,39.509738973
107637.700712367,1126564.85042519,104002,59.136187679,9.633413926,39.510586623
107637.86286577,1126564.63686555,104002.2,59.136185759,9.633416751,39.511352207
107638.024443148,1126564.42508714,104002.4,59.136183855,9.633419566,39.510540347
107638.188359923,1126564.21721233,104002.6,59.136181986,9.633422422,39.507899375
107638.35284118,1126564.01334897,104002.8,59.136180153,9.633425288,39.505771072
107638.517610254,1126563.80870642,104003,59.136178313,9.633428159,39.506600067
107638.68512013,1126563.60763407,104003.2,59.136176505,9.633431078,39.508707123
107638.854292223,1126563.40556248,104003.4,59.136174688,9.633434026,39.508456177
107639.024665877,1126563.2038275,104003.6,59.136172874,9.633436995,39.513069375
107639.192003616,1126563.00297763,104003.8,59.136171068,9.633439911,39.514347347
107639.3599045,1126562.8068076,104004,59.136169304,9.633442837,39.512717477
107639.532595315,1126562.62011597,104004.2,59.136167625,9.633445847,39.514461194
107639.704754654,1126562.44155532,104004.4,59.136166019,9.633448848,39.5121166
107639.875654106,1126562.26321496,104004.6,59.136164415,9.633451827,39.510711563
107640.050057069,1126562.07920032,104004.8,59.13616276,9.633454867,39.512860309
107640.223433146,1126561.89340127,104005,59.136161089,9.633457889,39.51548454
107640.395951631,1126561.70704352,104005.2,59.136159413,9.633460896,39.513028012
107640.569268711,1126561.52213556,104005.4,59.13615775,9.633463917,39.512945545
107640.746242785,1126561.34068824,104005.6,59.136156118,9.633467002,39.508276731
107640.925156186,1126561.16280954,104005.8,59.136154518,9.633470121,39.509236612
107641.103315352,1126560.98994223,104006,59.136152963,9.633473227,39.508971872
107641.284854182,1126560.81607912,104006.2,59.136151399,9.633476392,39.513201281
107641.46885002,1126560.64456028,104006.4,59.136149856,9.6334796,39.515719543
107641.653057715,1126560.4816195,104006.6,59.13614839,9.633482812,39.514486763
107641.83848078,1126560.3121087,104006.8,59.136146865,9.633486045,39.509937043
107642.019565477,1126560.13635095,104007,59.136145284,9.633489202,39.508594155
107642.193796896,1126559.95233606,104007.2,59.136143629,9.633492239,39.506543259
107642.367975093,1126559.76631592,104007.4,59.136141956,9.633495275,39.5023553
107642.543817961,1126559.57807116,104007.6,59.136140263,9.63349834,39.502533771
107642.721093833,1126559.38893809,104007.8,59.136138562,9.63350143,39.50397888
107642.899340937,1126559.20080955,104008,59.13613687,9.633504537,39.50441556
107643.077593182,1126559.01011888,104008.2,59.136135155,9.633507644,39.508450275
107643.256862099,1126558.82633692,104008.4,59.136133502,9.633510769,39.509003972
107643.435309503,1126558.65257912,104008.6,59.136131939,9.63351388,39.511931416
107643.615724309,1126558.46835387,104008.8,59.136130282,9.633517025,39.514035279
107643.795004863,1126558.27877927,104009,59.136128577,9.63352015,39.509813685
107643.974632936,1126558.08720022,104009.2,59.136126854,9.633523281,39.506813749
107644.151449848,1126557.89862328,104009.4,59.136125158,9.633526363,39.507596038
107644.329298137,1126557.70960283,104009.6,59.136123458,9.633529463,39.507166901
107644.507792665,1126557.51234025,104009.8,59.136121684,9.633532574,39.508521466
107644.681709583,1126557.31395453,104010,59.1361199,9.633535605,39.509907161
107644.855630084,1126557.11378647,104010.2,59.1361181,9.633538636,39.514388231
107645.03126025,1126556.91752076,104010.4,59.136116335,9.633541697,39.514139986
107645.209234936,1126556.72259652,104010.6,59.136114582,9.633544799,39.510839609
107645.389140702,1126556.5353626,104010.8,59.136112898,9.633547935,39.509907135
107645.569210652,1126556.35191653,104011,59.136111248,9.633551074,39.509792529
107645.750885353,1126556.16758251,104011.2,59.13610959,9.633554241,39.507817688
107645.934914827,1126555.97946569,104011.4,59.136107898,9.633557449,39.50827998
107646.122044195,1126555.78712196,104011.6,59.136106168,9.633560711,39.507643459
107646.315076614,1126555.59155951,104011.8,59.136104409,9.633564076,39.504848558
107646.506672275,1126555.39877915,104012,59.136102675,9.633567416,39.507683302
107646.687885959,1126555.21600381,104012.2,59.136101031,9.633570575,39.511218751
107646.864172299,1126555.03522379,104012.4,59.136099405,9.633573648,39.512632249
107647.039084697,1126554.85444102,104012.6,59.136097779,9.633576697,39.507949039
107647.218732442,1126554.68179978,104012.8,59.136096226,9.633579829,39.504102833
107647.399655717,1126554.50114046,104013,59.136094601,9.633582983,39.501538565
107647.58212605,1126554.31981586,104013.2,59.13609297,9.633586164,39.501094498
107647.766302701,1126554.14406457,104013.4,59.136091389,9.633589375,39.502196495
107647.950252382,1126553.96731025,104013.6,59.136089799,9.633592582,39.504335874
107648.136444573,1126553.78565893,104013.8,59.136088165,9.633595828,39.506164418
107648.328485693,1126553.59922922,104014,59.136086488,9.633599176,39.509782571
107648.523537355,1126553.42461372,104014.2,59.136084917,9.633602577,39.50916626
107648.717227117,1126553.24398001,104014.4,59.136083292,9.633605954,39.50986492
107648.911312506,1126553.06590926,104014.6,59.13608169,9.633609338,39.511885497
107649.099442086,1126552.88882917,104014.8,59.136080097,9.633612618,39.511210942
107649.283784822,1126552.71597463,104015,59.136078542,9.633615832,39.508720618
107649.460645889,1126552.53419329,104015.2,59.136076907,9.633618915,39.507161877
107649.637750685,1126552.3450602,104015.4,59.136075206,9.633622002,39.504713334
107649.820465608,1126552.15604975,104015.6,59.136073506,9.633625187,39.500588785
107650.00415377,1126551.96704125,104015.8,59.136071806,9.633628389,39.497101263
107650.189568097,1126551.77369171,104016,59.136070067,9.633631621,39.499400089
107650.374696424,1126551.5802302,104016.2,59.136068327,9.633634848,39.50090022
107650.562394029,1126551.39022718,104016.4,59.136066618,9.63363812,39.50329007
107650.747683656,1126551.20200171,104016.6,59.136064925,9.63364135,39.511742313
107650.929940032,1126551.01332458,104016.8,59.136063228,9.633644527,39.514640643
107651.112377763,1126550.81985773,104017,59.136061488,9.633647707,39.512494702
107651.295901223,1126550.62739563,104017.2,59.136059757,9.633650906,39.508648177
107651.473069914,1126550.43503222,104017.4,59.136058027,9.633653994,39.508699617
107651.651914216,1126550.23498572,104017.6,59.136056228,9.633657111,39.509431117
107651.829378331,1126550.03805561,104017.8,59.136054457,9.633660204,39.502495347
107652.007023133,1126549.83666995,104018,59.136052646,9.6336633,39.502963303
107652.183163657,1126549.64319054,104018.2,59.136050906,9.63366637,39.501467082
107652.361875913,1126549.45194423,104018.4,59.136049186,9.633669485,39.503521264
107652.543285105,1126549.2575842,104018.6,59.136047438,9.633672647,39.501631762
107652.724396919,1126549.06879347,104018.8,59.13604574,9.633675804,39.503410449
107652.908940975,1126548.8813464,104019,59.136044054,9.633679021,39.503675071
107653.091420092,1126548.69590035,104019.2,59.136042386,9.633682202,39.506214846
107653.274934159,1126548.50822844,104019.4,59.136040698,9.633685401,39.503938797
107653.460686954,1126548.31755328,104019.6,59.136038983,9.633688639,39.50507591
107653.646210774,1126548.12687767,104019.8,59.136037268,9.633691873,39.508916212
107653.83636459,1126547.93977607,104020,59.136035585,9.633695188,39.509935926
107654.030171609,1126547.75802889,104020.2,59.13603395,9.633698567,39.513985278
107654.227183438,1126547.57684513,104020.4,59.13603232,9.633702002,39.512930749
107654.423787408,1126547.39922529,104020.6,59.136030722,9.63370543,39.512083857
107654.613401962,1126547.22415361,104020.8,59.136029147,9.633708736,39.50642161
107654.797823445,1126547.0408281,104021,59.136027498,9.633711951,39.506948921
107654.976937808,1126546.84902574,104021.2,59.136025773,9.633715073,39.502402024
107655.156265783,1126546.66491025,104021.4,59.136024117,9.633718199,39.502178209
107655.345977157,1126546.4701214,104021.6,59.136022365,9.633721506,39.506285575
107655.529601252,1126546.28478917,104021.8,59.136020698,9.633724707,39.507681138
107655.718496679,1126546.09723955,104022,59.136019011,9.633728,39.506424514
107655.907621565,1126545.9094676,104022.2,59.136017322,9.633731297,39.504308243
107656.096641124,1126545.71712815,104022.4,59.136015592,9.633734592,39.508636314
107656.279979272,1126545.53168398,104022.6,59.136013924,9.633737788,39.503494571
107656.469851345,1126545.34246539,104022.8,59.136012222,9.633741098,39.507623933
107656.660471236,1126545.15146594,104023,59.136010504,9.633744421,39.507934239
107656.853324058,1126544.96035958,104023.2,59.136008785,9.633747783,39.509618327
107657.042967416,1126544.77102916,104023.4,59.136007082,9.633751089,39.508213864
107657.230672384,1126544.57768455,104023.6,59.136005343,9.633754361,39.507360926
107657.410944006,1126544.37986914,104023.8,59.136003564,9.633757503,39.501833602
107657.586996008,1126544.17369044,104024,59.13600171,9.633760571,39.502888968
107657.764761239,1126543.96963175,104024.2,59.135999875,9.633763669,39.502416508
107657.944641779,1126543.76702548,104024.4,59.135998053,9.633766804,39.504860704
107658.121420653,1126543.56953729,104024.6,59.135996277,9.633769885,39.508172924
107658.303649308,1126543.36649015,104024.8,59.135994451,9.633773061,39.510648242
107658.488839273,1126543.17124679,104025,59.135992695,9.633776289,39.509066477
107658.674321081,1126542.97321909,104025.2,59.135990914,9.633779522,39.508932361
107658.858141587,1126542.77574505,104025.4,59.135989138,9.633782726,39.508488032
107659.042021593,1126542.57715716,104025.6,59.135987352,9.633785931,39.506644461
107659.226826524,1126542.37411523,104025.8,59.135985526,9.633789152,39.505969436
107659.408716271,1126542.16883951,104026,59.13598368,9.633792322,39.502441605
107659.594271723,1126541.96267995,104026.2,59.135981826,9.633795556,39.500208625
107659.774438026,1126541.76040853,104026.4,59.135980007,9.633798696,39.501088902
107659.95220304,1126541.55657274,104026.6,59.135978174,9.633801794,39.505427464
107660.129122744,1126541.34605139,104026.8,59.135976281,9.633804877,39.503979633
107660.304213196,1126541.1341896,104027,59.135974376,9.633807928,39.508539037
107660.481197781,1126540.91988088,104027.2,59.135972449,9.633811012,39.511090415
107660.655612457,1126540.70244787,104027.4,59.135970494,9.633814051,39.513092839
107660.833242224,1126540.480454,104027.6,59.135968498,9.633817146,39.51633798
107661.008586093,1126540.2564504,104027.8,59.135966484,9.633820201,39.519953878
107661.179283698,1126540.0370048,104028,59.135964511,9.633823175,39.515672769
107661.345464947,1126539.81443102,104028.2,59.13596251,9.63382607,39.511925184
107661.512745775,1126539.58595536,104028.4,59.135960456,9.633828984,39.507181735
107661.678377583,1126539.35190653,104028.6,59.135958352,9.633831869,39.509060283
107661.844805307,1126539.12064423,104028.8,59.135956273,9.633834768,39.512013727
107662.01032333,1126538.88626098,104029,59.135954166,9.633837651,39.511962239
107662.174292759,1126538.65332281,104029.2,59.135952072,9.633840507,39.50864344
107662.333678755,1126538.42215781,104029.4,59.135949994,9.633843283,39.51086524
107662.491123905,1126538.18820398,104029.6,59.135947891,9.633846025,39.50572631
107662.643661116,1126537.94655388,104029.8,59.135945719,9.633848681,39.50733717
107662.797701328,1126537.69766594,104030,59.135943482,9.633851363,39.509430313
107662.952594479,1126537.45167605,104030.2,59.135941271,9.63385406,39.512385727
107663.109440355,1126537.20257095,104030.4,59.135939032,9.633856791,39.515732383
107663.261647781,1126536.95412494,104030.6,59.135936799,9.633859441,39.514397531
107663.405055932,1126536.69719506,104030.8,59.13593449,9.633861937,39.511992624
107663.54178993,1126536.42833224,104031,59.135932074,9.633864316,39.517776335
107663.678566896,1126536.16659896,104031.2,59.135929722,9.633866696,39.519192406
107663.817360539,1126535.89840867,104031.4,59.135927312,9.633869111,39.517526519
107663.956659607,1126535.63512089,104031.6,59.135924946,9.633871535,39.51345482
107664.095497131,1126535.37361457,104031.8,59.135922596,9.633873951,39.512891667
107664.229306186,1126535.10741945,104032,59.135920204,9.633876279,39.512050956
107664.362597341,1126534.84256007,104032.2,59.135917824,9.633878598,39.511777292
107664.493828237,1126534.57736237,104032.4,59.135915441,9.633880881,39.51278235
107664.62404253,1126534.30525597,104032.6,59.135912996,9.633883146,39.513206592
107664.752083407,1126534.03214264,104032.8,59.135910542,9.633885373,39.514226394
107664.877551916,1126533.75713039,104033,59.135908071,9.633887555,39.513682203
107665.000790206,1126533.4808883,104033.2,59.135905589,9.633889698,39.510355975
107665.123747187,1126533.20219489,104033.4,59.135903085,9.633891836,39.509076636
107665.23909504,1126532.92103548,104033.6,59.135900559,9.633893841,39.50972274
107665.349293889,1126532.63819477,104033.8,59.135898018,9.633895756,39.503995356
107665.457665493,1126532.35301104,104034,59.135895456,9.633897639,39.508093969
107665.559905033,1126532.07104556,104034.2,59.135892923,9.633899415,39.511789322
107665.668100676,1126531.78797804,104034.4,59.13589038,9.633901295,39.514997944
107665.781679939,1126531.50380735,104034.6,59.135887827,9.633903269,39.514486619
107665.89595313,1126531.21618473,104034.8,59.135885243,9.633905255,39.512820495
107666.003984674,1126530.92932937,104035,59.135882666,9.633907132,39.51095695
107666.098113984,1126530.63787882,104035.2,59.135880048,9.633908766,39.50925274
107666.185383531,1126530.34140161,104035.4,59.135877385,9.63391028,39.509993948
107666.264921845,1126530.04624566,104035.6,59.135874734,9.633911659,39.51635648
107666.340064766,1126529.74473122,104035.8,59.135872026,9.633912961,39.520567953
107666.415837657,1126529.44310665,104036,59.135869317,9.633914274,39.524858546
107666.482801421,1126529.13789968,104036.2,59.135866576,9.633915433,39.526951238
107666.538431753,1126528.83177878,104036.4,59.135863827,9.633916394,39.529290174
107666.586213217,1126528.52853849,104036.6,59.135861104,9.633917218,39.527085407
107666.622663256,1126528.2233817,104036.8,59.135858364,9.633917844,39.524960622
107666.650944845,1126527.9091853,104037,59.135855543,9.633918327,39.51166326
107666.667382001,1126527.59195739,104037.2,59.135852695,9.633918603,39.51068853
107666.672433827,1126527.27114192,104037.4,59.135849815,9.63391868,39.507736517
107666.675469434,1126526.95656067,104037.6,59.135846991,9.633918722,39.517163195
107666.667130212,1126526.63315618,104037.8,59.135844088,9.633918565,39.520032609
107666.654726108,1126526.30985493,104038,59.135841186,9.633918337,39.522258502
107666.637617775,1126525.99144575,104038.2,59.135838328,9.633918027,39.527174119
107666.615302715,1126525.67157795,104038.4,59.135835457,9.633917626,39.53234511
107666.584948662,1126525.33520715,104038.6,59.135832438,9.633917084,39.537977665
107666.562878008,1126525.00765339,104038.8,59.135829498,9.633916687,39.53942802
107666.539556373,1126524.67586401,104039,59.13582652,9.633916268,39.534641885
107666.513022547,1126524.34718732,104039.2,59.13582357,9.633915793,39.537863921
107666.477611814,1126524.02016379,104039.4,59.135820635,9.633915163,39.533932274
107666.4464878,1126523.6966022,104039.6,59.135817731,9.633914608,39.518282938
107666.404026522,1126523.37402043,104039.8,59.135814836,9.633913855,39.521281529
107666.36415171,1126523.04631956,104040,59.135811895,9.633913147,39.521643132
107666.32403538,1126522.72485648,104040.2,59.13580901,9.633912435,39.52324667
107666.27968666,1126522.40137975,104040.4,59.135806107,9.633911649,39.526069103
107666.230573548,1126522.08424313,104040.6,59.135803261,9.63391078,39.526537689
107666.175409491,1126521.75840535,104040.8,59.135800337,9.633909805,39.524908355
107666.113090896,1126521.43177343,104041,59.135797406,9.633908705,39.519137929
107666.047338705,1126521.10446624,104041.2,59.135794469,9.633907545,39.521619123
107665.97494207,1126520.77892809,104041.4,59.135791548,9.633906269,39.523519221
107665.898126988,1126520.45850537,104041.6,59.135788673,9.633904916,39.527280564
107665.813306003,1126520.13361068,104041.8,59.135785758,9.633903423,39.526331832
107665.725889144,1126519.81851379,104042,59.135782931,9.633901885,39.527011387
107665.629598485,1126519.5035105,104042.2,59.135780105,9.633900192,39.527218262
107665.531820682,1126519.18783584,104042.4,59.135777273,9.633898473,39.526039329
107665.430878314,1126518.88006408,104042.6,59.135774512,9.633896699,39.52376079
107665.326061335,1126518.56314993,104042.8,59.135771669,9.633894857,39.512586683
107665.214713282,1126518.24856203,104043,59.135768847,9.633892901,39.513971914
107665.096327407,1126517.93206626,104043.2,59.135766008,9.633890822,39.513143242
107664.975017353,1126517.61779259,104043.4,59.135763189,9.633888692,39.513681628
107664.857197223,1126517.30463989,104043.6,59.13576038,9.633886623,39.512790364
107664.734554542,1126516.99827279,104043.8,59.135757632,9.63388447,39.510766548
107664.620504752,1126516.68913799,104044,59.135754859,9.633882467,39.512592697
107664.506174508,1126516.37710629,104044.2,59.13575206,9.633880459,39.508381023
107664.392008171,1126516.06897383,104044.4,59.135749296,9.633878454,39.505755156
107664.271790643,1126515.75225162,104044.6,59.135746455,9.633876343,39.5114468
107664.172447698,1126515.44615407,104044.8,59.135743709,9.633874597,39.503250768
107664.060861079,1126515.13624444,104045,59.135740929,9.633872637,39.502830988
107663.94938112,1126514.83023395,104045.2,59.135738184,9.633870679,39.508403356
107663.83830546,1126514.52244191,104045.4,59.135735423,9.633868728,39.510982939
107663.728993997,1126514.2198891,104045.6,59.135732709,9.633866808,39.511169733
107663.614597643,1126513.91220181,104045.8,59.135729949,9.633864799,39.5189933
107663.498758879,1126513.61008151,104046,59.135727239,9.633862765,39.513870902
107663.372792184,1126513.30537876,104046.2,59.135724506,9.633860554,39.517702037
107663.240801379,1126513.007125,104046.4,59.135721831,9.633858238,39.514895077
107663.101483366,1126512.70852236,104046.6,59.135719153,9.633855794,39.51300584
107662.964285551,1126512.4089214,104046.8,59.135716466,9.633853387,39.511976852
107662.825761608,1126512.11399649,104047,59.135713821,9.633850957,39.516220922
107662.684777504,1126511.81828686,104047.2,59.135711169,9.633848484,39.518369862
107662.547164138,1126511.52603734,104047.4,59.135708548,9.63384607,39.522767353
107662.41127425,1126511.23078353,104047.6,59.1357059,9.633843686,39.517083063
107662.267717231,1126510.93339779,104047.8,59.135703233,9.633841168,39.511675895
107662.13088228,1126510.65262381,104048,59.135700715,9.633838768,39.491114537
107661.984856589,1126510.35868647,104048.2,59.135698079,9.633836207,39.490352094
107661.835164934,1126510.06574437,104048.4,59.135695452,9.633833582,39.494121308
107661.684151841,1126509.77513897,104048.6,59.135692846,9.633830934,39.495787212
107661.535604895,1126509.48231057,104048.8,59.13569022,9.633828329,39.502331275
107661.394897681,1126509.19116886,104049,59.135687609,9.633825861,39.503944087
107661.255679588,1126508.89969595,104049.2,59.135684995,9.633823419,39.501755138
107661.115771583,1126508.60966983,104049.4,59.135682394,9.633820965,39.497490286
107660.97386096,1126508.31908271,104049.6,59.135679788,9.633818476,39.498458314
107660.828048006,1126508.03316648,104049.8,59.135677224,9.633815919,39.488929081
107660.677031852,1126507.74400929,104050,59.135674631,9.633813271,39.493950359
107660.523937963,1126507.46320278,104050.2,59.135672113,9.633810587,39.490849485
107660.374397508,1126507.18039823,104050.4,59.135669577,9.633807965,39.492443052
107660.225875453,1126506.90361121,104050.6,59.135667095,9.633805361,39.491766081
107660.071336204,1126506.62981988,104050.8,59.13566464,9.633802652,39.497336813
107659.910560367,1126506.35423368,104051,59.135662169,9.633799834,39.495594654
107659.737692021,1126506.08508433,104051.2,59.135659756,9.633796805,39.4980048
107659.553474729,1126505.82270749,104051.4,59.135657404,9.633793578,39.505455779
107659.364852813,1126505.55853948,104051.6,59.135655036,9.633790274,39.501796232
107659.169610841,1126505.31251604,104051.8,59.135652831,9.633786855,39.507312459
107658.967658655,1126505.07249464,104052,59.13565068,9.633783319,39.511238454
107658.764218192,1126504.83235888,104052.2,59.135648528,9.633779757,39.508336025
107658.55442552,1126504.59098502,104052.4,59.135646365,9.633776084,39.508474227
107658.342557122,1126504.35695926,104052.6,59.135644268,9.633772375,39.492401012
107658.118506938,1126504.11678222,104052.8,59.135642116,9.633768453,39.506428972
107657.894885472,1126503.89119917,104053,59.135640095,9.633764539,39.504987078
107657.669491939,1126503.6642758,104053.2,59.135638062,9.633760594,39.507310284
107657.445072506,1126503.43690881,104053.4,59.135636025,9.633756666,39.504020432
107657.222422632,1126503.21210753,104053.6,59.135634011,9.633752769,39.501446042
107657.000571316,1126502.98875603,104053.8,59.13563201,9.633748886,39.502104294
107656.777118117,1126502.76484434,104054,59.135630004,9.633744975,39.501428438
107656.550921625,1126502.53858782,104054.2,59.135627977,9.633741016,39.495336218
107656.321235371,1126502.31109895,104054.4,59.135625939,9.633736996,39.498085997
107656.093261203,1126502.08628706,104054.6,59.135623925,9.633733006,39.501807428
107655.868668051,1126501.859811,104054.8,59.135621896,9.633729075,39.502095787
107655.644583864,1126501.63645511,104055,59.135619895,9.633725153,39.501389298
107655.415349468,1126501.41197493,104055.2,59.135617884,9.633721141,39.503476957
107655.187018756,1126501.19362346,104055.4,59.135615928,9.633717145,39.505081798
107654.961830021,1126500.97862022,104055.6,59.135614002,9.633713204,39.496418479
107654.728522606,1126500.75825365,104055.8,59.135612028,9.633709121,39.495463635
107654.48983442,1126500.53754212,104056,59.135610051,9.633704944,39.500159042
107654.244101225,1126500.31848745,104056.2,59.135608089,9.633700644,39.496545511
107653.993614543,1126500.10031447,104056.4,59.135606135,9.633696261,39.49840211
107653.746394376,1126499.88047708,104056.6,59.135604166,9.633691935,39.501655696
107653.506375294,1126499.666781,104056.8,59.135602252,9.633687735,39.498166016
107653.273095513,1126499.46111907,104057,59.13560041,9.633683653,39.495086312
107653.039308274,1126499.25155723,104057.2,59.135598533,9.633679562,39.496935988
107652.804201826,1126499.04321813,104057.4,59.135596667,9.633675448,39.491047145
107652.56336375,1126498.8382095,104057.6,59.135594831,9.633671234,39.490935008
107652.315199103,1126498.63251783,104057.8,59.135592989,9.633666892,39.50078918
107652.0745412,1126498.42327647,104058,59.135591115,9.633662681,39.499577259
107651.838243124,1126498.20958795,104058.2,59.135589201,9.633658546,39.503052295
107651.606821903,1126497.99056212,104058.4,59.135587239,9.633654496,39.508203832
107651.378893073,1126497.7714319,104058.6,59.135585276,9.633650507,39.502950744
107651.144892243,1126497.55407189,104058.8,59.135583329,9.633646412,39.49588334
107650.904299486,1126497.34082042,104059,59.135581419,9.633642202,39.494697055
107650.660552425,1126497.1303476,104059.2,59.135579534,9.633637937,39.492814824
107650.417885933,1126496.92344168,104059.4,59.135577681,9.633633691,39.491158588
107650.173737629,1126496.71319088,104059.6,59.135575798,9.633629419,39.486518729
107649.934349895,1126496.49849371,104059.8,59.135573875,9.63362523,39.49121316
107649.694444885,1126496.28479811,104100,59.135571961,9.633621032,39.491568647
107649.455280966,1126496.07266357,104100.2,59.135570061,9.633616847,39.497540416
107649.215774194,1126495.86019417,104100.4,59.135568158,9.633612656,39.497027324
107648.974893638,1126495.64761063,104100.6,59.135566254,9.633608441,39.50015683
107648.734007928,1126495.43758925,104100.8,59.135564373,9.633604226,39.496546638
107648.491683158,1126495.23146392,104101,59.135562527,9.633599986,39.4938108
107648.243631887,1126495.02610694,104101.2,59.135560688,9.633595646,39.493404976
107647.997288923,1126494.82532069,104101.4,59.13555889,9.633591336,39.489687677
107647.751730254,1126494.63311367,104101.6,59.135557169,9.63358704,39.491102107
107647.498609098,1126494.44367646,104101.8,59.135555473,9.633582612,39.490151569
107647.2484593,1126494.25703017,104102,59.135553802,9.633578236,39.491259423
107646.990283449,1126494.07593772,104102.2,59.135552181,9.63357372,39.486929373
107646.733575766,1126493.90498542,104102.4,59.135550651,9.63356923,39.480446363
107646.465974446,1126493.74214338,104102.6,59.135549194,9.63356455,39.491564198
107646.197938701,1126493.59612155,104102.8,59.135547888,9.633559863,39.487879149
107645.929582587,1126493.46714296,104103,59.135546735,9.633555171,39.485219026
107645.660050045,1126493.35386912,104103.2,59.135545723,9.633550459,39.486897807
107645.392743265,1126493.27268231,104103.4,59.135544999,9.633545787,39.493347575
107645.124373451,1126493.20775747,104103.6,59.135544421,9.633541097,39.491014726
107644.856058176,1126493.17279876,104103.8,59.135544112,9.633536409,39.493897967
107644.602891419,1126493.14912155,104104,59.135543904,9.633531986,39.500879387
107644.365565055,1126493.16290569,104104.2,59.135544032,9.633527841,39.509005401
107644.137201632,1126493.18929573,104104.4,59.135544273,9.633523853,39.513280529
107643.906184696,1126493.22570627,104104.6,59.135544604,9.633519819,39.510021482
107643.681514383,1126493.29476907,104104.8,59.135545228,9.633515897,39.507766994
107643.460814755,1126493.38222046,104105,59.135546017,9.633512045,39.509530176
107643.253237662,1126493.49208906,104105.2,59.135547007,9.633508423,39.507790101
107643.052671481,1126493.61734458,104105.4,59.135548135,9.633504924,39.512795632
107642.856382067,1126493.75107491,104105.6,59.135549339,9.6335015,39.515339647
107642.665179823,1126493.88882573,104105.8,59.135550579,9.633498165,39.501617261
107642.462273364,1126494.03925251,104106,59.135551933,9.633494626,39.501379477
107642.245857011,1126494.18920668,104106.2,59.135553283,9.633490851,39.495318334
107642.014917878,1126494.32988582,104106.4,59.13555455,9.633486822,39.489913994
107641.778113288,1126494.45495754,104106.6,59.135555677,9.63348269,39.4716305
107641.535974962,1126494.58480872,104106.8,59.135556847,9.633478465,39.475759789
107641.291950995,1126494.71287377,104107,59.135558001,9.633474207,39.475843224
107641.050712651,1126494.85074742,104107.2,59.135559243,9.633469998,39.474051141
107640.81364438,1126494.99319673,104107.4,59.135560526,9.633465862,39.467167099
107640.578105816,1126495.14366975,104107.6,59.135561881,9.633461753,39.473932399
107640.346587407,1126495.28780116,104107.8,59.135563179,9.633457714,39.47240216
107640.111166941,1126495.43649208,104108,59.135564518,9.633453607,39.473641302
107639.874364275,1126495.58930197,104108.2,59.135565894,9.633449476,39.477845189
